date,keyword,tweet_count,tweet_normalized,CL,CR,CL1RT,CL2RT,TBraw_ave,TBpolar_ave,TBneg_ave,TBpos_ave,TBweight_cl2rt,VADERraw_ave,VADERpolar_ave,VADERneg_ave,VADERpos_ave,VADERweight_cl2rt
2011-02-28,PE,482,0.0024878960245279707,494,587,599,704,0.09192365639201724,0.29313054929764115,-0.17547867063492079,0.24399756493506514,0.15225578061288647,0.11334356846473034,0.20850905511811035,-0.5015264367816089,0.4988040609137049,0.2588937759336096
2011-03-31,PE,472,0.0017229169860633537,487,544,559,631,0.11038830980303446,0.2680612381718577,-0.18941817124780866,0.22560851181765532,0.162317284782857,0.11718728813559325,0.2255622317596566,-0.44965135135135115,0.4451587939698489,0.13671991525423713
2011-04-30,PE,479,0.0019718182304680905,487,514,522,557,0.11426061521116351,0.30956059143559156,-0.19131614696067825,0.20955413029593423,0.13377481476711678,0.10996889352818359,0.20600196850393676,-0.41390408163265285,0.4615727722772278,0.14356659707724417
2011-05-31,PE,994,0.002905226484909774,1009,1210,1225,1441,0.0881382306510418,0.28197758164568504,-0.1288263924068447,0.19381068117785474,0.10214250884546074,0.15877223340040247,0.26412303754266225,-0.3921717241379309,0.4328316532258056,0.13623209255533117
2011-06-30,PE,623,0.0019593844450664713,636,691,704,772,0.09657797442195032,0.2588562748015874,-0.19671625332339615,0.22694551487588374,0.1336993892119041,0.11697784911717457,0.19824705882352875,-0.4625717557251906,0.4925243542435421,0.17587993579454234
2011-07-31,PE,773,0.002469049048793264,796,987,1010,1224,0.13484394586341178,0.3670169396541236,-0.1997924015285127,0.26430156436360525,0.24047017675484192,0.16543014230271644,0.3105158808932997,-0.45114476190476166,0.49928119658119646,0.40247554980595096
2011-08-31,PE,1152,0.0034001759118787744,1183,1319,1350,1517,0.1094045347395498,0.31827170604678107,-0.17397733177867103,0.20553599601577918,0.15791827691702753,0.1336447916666662,0.22415110782865527,-0.399027397260274,0.42193321678321577,0.16579288194444397
2011-09-30,PE,959,0.0023916046944282344,984,1122,1147,1310,0.08928152678884858,0.2792695125697579,-0.17701925148193143,0.2355270515950732,0.18616056764135777,0.05797184567257558,0.10425411985018726,-0.44766536964980475,0.45872311827956963,0.15608175182481757
2011-10-31,PE,802,0.0022644748507761898,819,901,918,1017,0.08459574930818696,0.21237505289197026,-0.2640753367003365,0.21642331159923744,0.10351845516979558,0.1013198254364089,0.2242206395348836,-0.4264976190476188,0.4354748387096764,0.13507980049875287
2011-11-30,PE,1337,0.0032248338740216357,1369,1570,1602,1835,0.08334366998517158,0.2002633632517356,-0.1754939901756218,0.21198106364327834,0.10964455081297801,0.11152453253552701,0.1903590971272227,-0.4330373665480425,0.44031186991869925,0.08523941660433773
2011-12-31,PE,1727,0.003907266338911803,1784,2134,2191,2598,0.10805034151478018,0.34007464745772287,-0.19507408845180618,0.302180130730993,0.16794183766014464,0.12162935726693767,0.20848561368209365,-0.3551694174757272,0.44271267080745713,0.2303128546612641
2012-01-31,PE,3110,0.006954958259068841,3235,4139,4264,5293,0.11253511177320492,0.3182753722699936,-0.19976581055822532,0.2818686806578169,0.1847725478589147,0.15131585209003115,0.3165489993098689,-0.33050778443113754,0.4640238512035011,0.22023585209003194
2012-02-29,PE,1943,0.004534888063185018,1999,2290,2346,2693,0.07815889404051994,0.28381830076123543,-0.20205847458488338,0.2454674889260838,0.12930888623014133,0.09690941842511586,0.18924768756423427,-0.41020570719603,0.46835483443708675,0.13659330931549166
2012-03-31,PE,2186,0.004902840327992392,2262,2760,2836,3410,0.09051724138357757,0.3623054025406551,-0.1790161793133493,0.24879308030683356,0.16587770913454197,0.13656628545288216,0.2901266666666669,-0.3948109589041089,0.46865084937712254,0.23972900274473893
2012-04-30,PE,1745,0.003501794042334583,1867,2303,2425,2983,0.08719691865473458,0.2581696848957382,-0.2013200090031612,0.24538849491332557,0.24398331445111357,0.10975100286532953,0.22238137847642112,-0.4080299319727887,0.441184560906515,0.4169575931232089
2012-05-31,PE,2332,0.003779541852105166,2442,2985,3095,3748,0.08121164413653943,0.2421897497735439,-0.205020872596496,0.22393147717681258,0.1330444898174768,0.09293653516295017,0.18519247594050708,-0.39612198275862054,0.4391760964912282,0.19896329331046317
2012-06-30,PE,2315,0.004189984579408805,2560,3655,3900,5240,0.1164717998696466,0.3461063636533428,-0.22066574430698255,0.3040130424407752,0.438434122981201,0.1694372354211662,0.30675802269043767,-0.43600588235294174,0.5040490340386349,0.5996611663066928
2012-07-31,PE,2712,0.0049416459398146885,2906,3872,4066,5226,0.08820137786485169,0.31480091836361246,-0.20709859573486628,0.2606613866108726,0.2254592093867198,0.1171042404129795,0.2178778846153849,-0.4261313025210077,0.42762958093672904,0.37848337020648976
2012-08-31,PE,4494,0.006526863402073085,5180,7733,8419,11658,0.18038994999958982,0.44683186207554687,-0.16730995985618505,0.3752433554783957,0.7158734533692026,0.2740795282598985,0.4094091795561485,-0.46944285714285633,0.5308433116413532,1.0782344014241374
2012-09-30,PE,1933,0.003760195615763643,2075,2653,2795,3515,0.12172822952857806,0.3216016618881131,-0.22524169210778675,0.2615124899207731,0.12185137107022125,0.1625707708225556,0.29308834296724473,-0.42511715328467187,0.4601831196581196,0.3726272115882038
2012-10-31,PE,1950,0.003427065026362039,2191,3107,3348,4505,0.12966090442495298,0.3471403142356854,-0.22384770886482672,0.2579913925474258,0.25024772082903557,0.23159128205128351,0.3667318219291037,-0.3945680412371132,0.527886579683134,0.5815508717948719
2012-11-30,PE,3562,0.00730833071735308,3845,4649,4932,6019,0.11478946851901761,0.3390585003810775,-0.18838747122103872,0.2624039482456023,0.17366306862380013,0.2174087310499723,0.38394378787878763,-0.40255420289854943,0.49879361004915357,0.365615777653009
2012-12-31,PE,1764,0.002507316560086761,1962,2290,2488,3014,0.12911944470774636,0.3783477647299489,-0.20007300410143808,0.2935937930234172,0.24623720615666228,0.17614665532879803,0.32324209401709436,-0.3942037313432829,0.47153941109852826,0.28889342403628143
2013-01-31,PE,2724,0.005252532264315753,3115,4021,4412,5709,0.11093951817839942,0.3744647492482688,-0.19459378736939498,0.2591570897024278,0.3609559585831418,0.17680458883994152,0.30153488830486197,-0.40214147582697063,0.4699906686260084,0.558448972099856
2013-02-28,PE,1996,0.004429295484603982,2401,2973,3378,4355,0.13689277860015356,0.3903861146375607,-0.24534400696659062,0.2914494021229692,0.48432732575946574,0.19717630260521066,0.35197634508348785,-0.4080439999999997,0.47820078817733974,0.47692364729458836
2013-03-31,PE,2189,0.004057611032846444,2527,3225,3563,4599,0.10607652277783008,0.30394512378794963,-0.23825496972352772,0.256907173863132,0.24223126301120187,0.16878469620831407,0.29401950819672096,-0.3651134246575343,0.48667579864472377,0.4551114664230254
2013-04-30,PE,1856,0.0036237260338162366,2083,2483,2710,3337,0.11466205204649751,0.35508580509321913,-0.15329797953793967,0.2839185130127217,0.2264783462908964,0.14550528017241346,0.25638572806171595,-0.39413815028901694,0.4639607305936068,0.251687661637931
2013-05-31,PE,2826,0.004996843819455864,3416,4479,5069,6722,0.1064914336133522,0.2404279113898259,-0.2665072197628692,0.2756543564765599,0.3066300504927247,0.21885509554140245,0.3452849911712776,-0.38725845070422643,0.4857139491630483,0.5645396673743805
2013-06-30,PE,2016,0.004065311159642107,2327,2868,3179,4031,0.11106206536599257,0.3697586686384415,-0.196454458135629,0.2804630672863261,0.2566238330988299,0.15036264880952346,0.29288988988988923,-0.4138218855218853,0.44987983104540774,0.33591994047619034
2013-07-31,PE,1981,0.004625154677686722,2300,2944,3263,4226,0.08889002082141584,0.20129944236630642,-0.2655424634019562,0.2381519560928026,0.19145041406935584,0.14999793033821288,0.25081432269197557,-0.4269572222222211,0.45632641700404786,0.22232317011610286
2013-08-31,PE,2516,0.004295501844709755,3129,4137,4750,6371,0.09032937774089755,0.261790826442156,-0.21745572511253525,0.23835998485305895,0.22297839332458463,0.1515040143084259,0.3173910652920956,-0.4039819078947361,0.4732343661971844,0.2758806836248015
2013-09-30,PE,1792,0.0032728860023852617,2133,2883,3224,4315,0.10012595256448083,0.3171514012413971,-0.20505032911638013,0.25656495823813447,0.286737602452498,0.09603867187499973,0.15074664750957856,-0.44278487584650034,0.4342629716981126,0.34670775669642734
2013-10-31,PE,1806,0.0033870650125186375,2175,2887,3256,4337,0.08592236792344096,0.1753132233894674,-0.24107674677615062,0.2890790494327052,0.23858023884542948,0.18597425249169383,0.36920294784580426,-0.38687669902912614,0.4860422222222212,0.4968371539313417
2013-11-30,PE,3947,0.0028122791217310016,5324,7150,8527,11730,0.06823039283923282,0.11083572046838555,-0.24511271200564966,0.23395559658111664,0.11755064204737126,0.05206237648847218,0.0710105887162713,-0.4925514860139853,0.44968953216374663,-0.017396047631112813
2013-12-31,PE,1505,0.002818024873516558,2004,2544,3043,4082,0.07731738222556342,0.1649862768382599,-0.35611924022061575,0.27294932969324853,0.4527375441972204,0.09058850498338855,0.16474968152866235,-0.4552016286644942,0.4768265975820377,0.20128405315614592
2014-01-31,PE,2251,0.005091205174890022,3005,3572,4326,5647,0.12891335314749133,0.3965084077823046,-0.22344716153245175,0.29679344180644224,0.2910980631817698,0.1402024433585073,0.253018550474547,-0.474748476454292,0.4769636630754156,0.43406574855619606
2014-02-28,PE,1358,0.003038989927471529,1838,1966,2446,3054,0.10487189775941591,0.3233180428042004,-0.175981397075147,0.260535483283757,0.2355784371699317,0.09761642120765808,0.1682379533678753,-0.37920823170731716,0.454767079646018,0.19359558173784958
2014-03-31,PE,1782,0.00379425028424939,2278,2542,3038,3798,0.10286472571239841,0.3199723469326581,-0.1939602169981918,0.24535625631331148,0.24853884178213725,0.13031088664421964,0.24468605714285677,-0.42166254416961096,0.4185053571428572,0.320559988776656
2014-04-30,PE,1658,0.0030910748476368566,2175,2561,3078,3981,0.1073230943946034,0.33898397645976847,-0.1568790710728737,0.2386047329659275,0.23778344411139876,0.10156242460796139,0.18145074626865698,-0.41997801204819185,0.43477853107344744,0.1142961399276238
2014-05-31,PE,3220,0.005576047240549293,4833,5616,7229,9625,0.11693588392104332,0.27980669030389177,-0.24517911469403972,0.24887061836585112,0.3328757415530666,0.12692962732919297,0.24923998716303036,-0.41749535353535294,0.47482530864197436,0.2626773602484452
2014-06-30,PE,1735,0.003396227153765897,2241,2451,2957,3673,0.09252369135294168,0.3122055404653445,-0.205526506244099,0.2668984125535317,0.18914999114584774,0.0920372334293946,0.17482567567567536,-0.4392795321637416,0.4485068017366138,0.17127365994236327
2014-07-31,PE,2608,0.0048526347127121165,3116,3405,3913,4710,0.06392638083804647,0.1621198150608378,-0.22198142586862074,0.22281851991677495,0.12473598736563582,-0.08250191717791358,-0.13457040690505462,-0.5426799024390219,0.4328450507614213,-0.041709662576686735
2014-08-31,PE,3018,0.006292875164202756,4333,4704,6019,7705,0.08516243207342429,0.32146814905278204,-0.18294318343771251,0.24267680863491453,0.24823674284260763,0.13084324055665966,0.31488974145120935,-0.3790778688524584,0.4549253196930949,0.4166902253147775
2014-09-30,PE,1924,0.0037432634876164907,2559,2642,3277,3995,0.11591398449721735,0.35574189434412984,-0.2583889653269498,0.29567552791213664,0.21483978078629573,0.1959924116424121,0.36148021338506364,-0.41731907894736814,0.5694400000000005,0.2650662681912687
2014-10-31,PE,1927,0.003774893335266162,2436,2952,3461,4486,0.05206945519332015,0.15369884585289467,-0.19060993384758793,0.2528986657632486,-0.054063085649911385,0.09568225220550089,0.18946838235294144,-0.4885917808219181,0.4225432816537447,0.154655059678256
2014-11-30,PE,2443,0.005225579027524662,3176,3205,3938,4700,0.03598793134008547,0.28317816330340645,-0.13695833707404267,0.2424136876130903,0.07045061302211787,0.16048698321735552,0.3328064013840827,-0.3344894495412839,0.4104045895851719,0.2801797789602948
2014-12-31,PE,1592,0.002794889845877274,2046,2150,2604,3162,0.05232759370332024,0.2132824256596578,-0.17044716913619348,0.22811572455954307,0.13949848604380916,0.044571796482411996,0.10791692789968625,-0.45391496598639436,0.4104604417670679,0.24272726130653224
2015-01-31,PE,2165,0.0035898575332289815,3610,3823,5268,6926,0.06707056511884697,0.17576256368348248,-0.2961142709074695,0.24615734903965333,0.2398331622856025,0.20275399538106234,0.3505962809917352,-0.4075718367346936,0.4673178664353874,0.560083741339491
2015-02-28,PE,2847,0.006655943591637872,3927,4465,5545,7163,0.08568901627819883,0.33453565813828695,-0.2016963725226438,0.19763737616999358,0.1921546102880301,0.13253115560238818,0.2720478939157558,-0.3786873376623383,0.4006098134630975,0.3991879171057263
2015-03-31,PE,2188,0.004145548934718972,2915,3008,3735,4555,0.0897006011423215,0.31757451360018624,-0.19700254123513625,0.22968819880257588,0.24504444134048037,0.051712705667275746,0.09029606525911667,-0.49781310043667837,0.4190980343980349,0.2886558500914086
2015-04-30,PE,1806,0.0034773366604860185,2457,2447,3098,3739,0.10000020308021351,0.37097407282472217,-0.15362958620597508,0.2683681601545631,0.1894920084939455,0.10423565891472865,0.28748095238095245,-0.42618620689655173,0.4814788990825687,0.22334739756367666
2015-05-31,PE,2644,0.004158906729752857,3729,3835,4920,6111,0.0789261617644265,0.23301307821392037,-0.21700942613041552,0.23777054723373245,0.20463141575778707,0.10125820726172406,0.18743485630066256,-0.4200981481481491,0.3985594594594593,0.4454007942511349
2015-06-30,PE,1845,0.0038987878890335234,2688,2757,3600,4512,0.09107509819298407,0.3202187622983076,-0.1810809069847533,0.2294300288312255,0.18191028928664416,0.11233506775067763,0.25339908136482947,-0.41421260504201685,0.4230163208852008,0.3145990243902438
2015-07-31,PE,1838,0.0038576570714967833,2645,2478,3285,3925,0.0955759626973178,0.30744738820929535,-0.1721377482874576,0.2376293132061157,0.19508132603939138,0.11026409140369955,0.20468181818181802,-0.4319466666666665,0.46819111111111084,0.24648063112078367
2015-08-31,PE,1809,0.004126933430670256,3075,3099,4365,5655,0.09311045943846732,0.33103547694810753,-0.1980451644214486,0.2549759885396882,0.27381593428884266,0.15329889441680503,0.28230127523910803,-0.4177390151515158,0.4709608748481167,0.9070818684355993
2015-09-30,PE,1694,0.0036645726251665713,3025,2975,4306,5587,0.1091930960494636,0.36019214950811046,-0.18391302109827307,0.2586449811307749,0.33089312121041725,0.11043872491145225,0.22019925834363405,-0.4386487179487181,0.4545693333333339,0.5432902597402592
2015-10-31,PE,1583,0.002186304041278746,2554,2541,3512,4470,0.11757086013995252,0.3323161820063987,-0.1873667949749681,0.25952201596583263,0.29593026621374663,0.10587763739734679,0.2299593530239099,-0.40135019762845875,0.4405006546644844,0.29800682248894556
2015-11-30,PE,2360,0.00415129719242142,5279,4798,7717,10155,0.08060431152092895,0.17515462312094587,-0.21311055322657305,0.24300427179433762,0.327956908057321,0.11294288135593214,0.23155228290062685,-0.44281385041551297,0.43599284253578685,0.5514720762711862
2015-12-31,PE,1273,0.001646966889884803,3234,3155,5116,6998,0.0881672588725322,0.2955945870219045,-0.2113199260286638,0.24319940639870347,1.4560290035638608,0.12784454045561677,0.23007637681159418,-0.3676746835443029,0.4653351955307279,2.9746545954438264
2016-01-31,PE,1930,0.00394642674573152,4406,4300,6776,9146,0.07869359704227503,0.3266229242979241,-0.17429046416546423,0.2779935689768997,0.37575377693147316,0.15361020725388658,0.29533535791757104,-0.3499011152416351,0.42363459869848347,0.9427905181347129
2016-02-29,PE,1624,0.003659866766426582,2902,2686,3964,5026,0.07725859144732328,0.30535669191919224,-0.2093997205087146,0.2650240575022908,0.44840009752494653,0.1282808497536952,0.20715726315789562,-0.4225159292035395,0.46812383488681786,0.6974115763546723
2016-03-31,PE,1617,0.0033513925792665487,3426,3010,4819,6212,0.06398891438429839,0.1980665339803017,-0.26110856115429315,0.24140574024540298,0.052440102386883625,0.05440575139146557,0.10126593406593404,-0.4437903485254684,0.4348334476843913,0.19345027829313588
2016-04-30,PE,1854,0.003407486914073987,3715,3601,5462,7209,0.09585582492228545,0.3058998906514203,-0.2590338708186969,0.26843750869214333,0.41870383151186424,0.08045339805825193,0.15214909284951905,-0.4276299516908213,0.4581452247191013,0.3605465480043152
2016-05-31,PE,4629,0.007242250057105666,13208,10922,19501,25794,0.1242157493653892,0.3654543116195008,-0.1821995037433678,0.28970061418526055,0.7480849298596436,0.13818803197234994,0.29303391100702897,-0.37351902097902223,0.48000979354155937,0.46912754374594723
2016-06-30,PE,1734,0.003331309700374244,5527,3991,7784,10041,0.0821208216030516,0.3413117477971202,-0.2008562056784535,0.22382947013439056,0.6015873687685626,0.044686735870818894,0.0939947704081631,-0.40632305764410975,0.4203678947368422,1.4239797577854678
2016-07-31,PE,1662,0.0031115554407288005,3942,3432,5712,7482,0.09856676942191346,0.26099151159785494,-0.23714746538572054,0.22812479166287689,0.6162501812434176,0.09452057761732828,0.1859018050541511,-0.4018066666666661,0.4613816513761454,-0.051831768953068756
2016-08-31,PE,2580,0.004683866259279229,5532,5192,8144,10756,0.05793256967364452,0.10530514369586313,-0.28370066573637964,0.2240447837382351,0.10595632361672933,-0.061532286821705744,-0.09591314432989728,-0.4950482160077153,0.4569738402061871,-0.5828953875969014
2016-09-30,PE,2494,0.0042236824278553044,4649,4310,6465,8281,0.02125721030617797,-0.006648658681089367,-0.3402864083979308,0.21941461446663274,0.1187514820321049,-0.019966800320769886,-0.0432531509121062,-0.5493480303030315,0.4455448717948729,-0.2581407377706495
2016-10-31,PE,5714,0.009505162630770843,9865,8784,12935,16005,0.058141407731014325,0.29864427445287967,-0.164754547774792,0.23675658132028998,0.20256166820110869,0.025644732236611935,0.056274982053122945,-0.40807395069953895,0.40941370010788747,0.28044410220511196
2016-11-30,PE,2940,0.006365358592692828,6649,5741,9450,12251,0.0986382647335021,0.3202724185536692,-0.24802019271513334,0.24677372819392687,0.3384856634452746,0.12806799319728032,0.23659891525423996,-0.4183140206185578,0.4402752279635268,0.5882047278911551
2016-12-31,PE,2185,0.0040646776719907435,3760,3660,5235,6710,0.10534607791987725,0.2685118499072013,-0.2046104021364441,0.23755267901425328,0.3622197938302047,0.05253720823798627,0.08041974281391825,-0.42829312977099127,0.36241388888888865,0.17642164759725434
2017-01-31,PE,2182,0.0011170192888037501,4261,3598,5677,7093,0.09532155018896568,0.2167655658500691,-0.2823864962651725,0.23201147458040103,0.33085406791979954,0.09924065077910214,0.16480517104216452,-0.44525034324942714,0.4355058262711881,0.5138072868927612
2017-02-28,PE,1807,0.004249355071594696,4855,3716,6764,8673,0.10246561604298722,0.20283660768847614,-0.29031231952427594,0.23435844774612585,0.1497967978034373,0.11403514111787454,0.212657142857142,-0.49107842565597715,0.5000018691588836,-0.20043099059213898
2017-03-31,PE,1441,0.003147064668793829,3408,2591,4558,5708,0.08848764127511545,0.26352372935706286,-0.21503637321726754,0.23292006805319937,0.358917243988245,0.14470513532269225,0.2533845569620251,-0.44427387755102066,0.4573014409221899,0.2121951422623179
2017-04-30,PE,1199,0.002896639029009876,2927,2228,3956,4985,0.0846126257711956,0.26772927723136947,-0.20497580197580212,0.2541614931676939,0.32686174390354905,0.13342977481234353,0.2647723104056435,-0.42707356321839124,0.44373693181818186,0.7095089241034199
2017-05-31,PE,1814,0.0035700649854166584,4122,3519,5827,7532,0.10526407683770544,0.3090828777458807,-0.16757374168916508,0.2801293052078437,0.3170796017513561,0.11457375964718854,0.19835984848484858,-0.48576775147929063,0.44447586618876966,0.26534090407938365
2017-06-30,PE,1555,0.0038374689979393654,3219,2686,4350,5481,0.06889141073400522,0.35790916855939275,-0.19026450851103632,0.26904846583393444,0.2637957318505448,0.08980398713826342,0.15984960127591682,-0.43727893175074134,0.38421445783132374,0.23108540192926036
2017-07-31,PE,974,0.0030624211992491723,2028,1564,2618,3208,0.10553350882566749,0.3415761165577342,-0.21600069320657567,0.2680303020326527,0.1889626737268547,0.13539147843942506,0.24785237113402056,-0.45834068965517244,0.4140515657620044,0.0878746406570838
