date,Target,Order,Nowcast,Actual,Difference,Overall RMSE,Month RMSE,Year RMSE,Period RMSE
2020-06-01,2020,"(1, 1, 1, 0)",0.9961044458590251,-9.518294763329093,10.514399209188118,5.2834973055660575,6.43117979002982,10.751722526628965,7.467687679640226
2020-07-01,2020,"(1, 1, 1, 0)",2.2493849273199196,-9.518294763329093,11.767679690649013,5.2834973055660575,5.741629892802589,10.751722526628965,7.467687679640226
2020-08-01,2020,"(1, 1, 1, 0)",1.8831388259194837,-9.518294763329093,11.401433589248576,5.2834973055660575,5.602982326675346,10.751722526628965,7.467687679640226
2020-09-01,2020,"(1, 1, 1, 0)",-10.68334763887091,-9.518294763329093,-1.1650528755418161,5.2834973055660575,0.5813924281452668,10.751722526628965,7.467687679640226
2020-10-01,2020,"(1, 1, 1, 0)",-10.693453559755861,-9.518294763329093,-1.1751587964267678,5.2834973055660575,1.1470963842918747,10.751722526628965,7.467687679640226
2020-11-01,2020,"(1, 1, 1, 0)",-10.82410035430794,-9.518294763329093,-1.3058055909788475,5.2834973055660575,1.1831293299271302,10.751722526628965,7.467687679640226
2020-12-01,2020,"(1, 1, 1, 0)",-9.982190220946608,-9.518294763329093,-0.4638954576175145,5.2834973055660575,0.3977335771846543,10.751722526628965,7.467687679640226
2021-01-01,2021,"(1, 1, 1, 0)",,5.703155951820382,,5.2834973055660575,,7.136045856595393,7.467687679640226
2021-02-01,2021,"(1, 1, 1, 0)",,5.703155951820382,,5.2834973055660575,,7.136045856595393,7.467687679640226
2021-03-01,2021,"(1, 1, 1, 0)",-3.5138626595099365,5.703155951820382,-9.21701861133032,5.2834973055660575,7.58271256474947,7.136045856595393,7.467687679640226
2021-04-01,2021,"(1, 1, 1, 0)",-2.9593593247974392,5.703155951820382,-8.662515276617821,5.2834973055660575,7.480777076979317,7.136045856595393,7.467687679640226
2021-05-01,2021,"(1, 1, 1, 0)",-3.3889149736917923,5.703155951820382,-9.092070925512175,5.2834973055660575,7.534072584824662,7.136045856595393,7.467687679640226
2021-06-01,2021,"(1, 1, 1, 0)",-6.000953906208217,5.703155951820382,-11.704109858028598,5.2834973055660575,6.43117979002982,7.136045856595393,7.467687679640226
2021-07-01,2021,"(1, 1, 1, 0)",-1.9246881674517713,5.703155951820382,-7.6278441192721536,5.2834973055660575,5.741629892802589,7.136045856595393,7.467687679640226
2021-08-01,2021,"(1, 1, 1, 0)",-1.915537081895069,5.703155951820382,-7.618693033715451,5.2834973055660575,5.602982326675346,7.136045856595393,7.467687679640226
2021-09-01,2021,"(1, 1, 1, 0)",6.4210530856214865,5.703155951820382,0.7178971338011042,5.2834973055660575,0.5813924281452668,7.136045856595393,7.467687679640226
2021-10-01,2021,"(1, 1, 1, 0)",3.1929625691706987,5.703155951820382,-2.5101933826496836,5.2834973055660575,1.1470963842918747,7.136045856595393,7.467687679640226
2021-11-01,2021,"(1, 1, 1, 0)",3.194042641430439,5.703155951820382,-2.5091133103899432,5.2834973055660575,1.1831293299271302,7.136045856595393,7.467687679640226
2021-12-01,2021,"(1, 1, 1, 0)",5.206794969835604,5.703155951820382,-0.49636098198477807,5.2834973055660575,0.3977335771846543,7.136045856595393,7.467687679640226
2022-01-01,2022,"(1, 1, 1, 0)",,7.599235283622274,,5.2834973055660575,,0.8811300045386419,7.467687679640226
2022-02-01,2022,"(1, 1, 1, 0)",,7.599235283622274,,5.2834973055660575,,0.8811300045386419,7.467687679640226
2022-03-01,2022,"(1, 1, 1, 0)",6.001652823599168,7.599235283622274,-1.5975824600231059,5.2834973055660575,7.58271256474947,0.8811300045386419,7.467687679640226
2022-04-01,2022,"(1, 1, 1, 0)",5.989087681391569,7.599235283622274,-1.6101476022307049,5.2834973055660575,7.480777076979317,0.8811300045386419,7.467687679640226
2022-05-01,2022,"(1, 1, 1, 0)",6.804050905872594,7.599235283622274,-0.7951843777496803,5.2834973055660575,7.534072584824662,0.8811300045386419,7.467687679640226
2022-06-01,2022,"(1, 1, 1, 0)",6.976752159653521,7.599235283622274,-0.6224831239687534,5.2834973055660575,6.43117979002982,0.8811300045386419,7.467687679640226
2022-07-01,2022,"(1, 1, 1, 0)",6.684768698261601,7.599235283622274,-0.9144665853606737,5.2834973055660575,5.741629892802589,0.8811300045386419,7.467687679640226
2022-08-01,2022,"(1, 1, 1, 0)",7.786206591943756,7.599235283622274,0.1869713083214819,5.2834973055660575,5.602982326675346,0.8811300045386419,7.467687679640226
2022-09-01,2022,"(1, 1, 1, 0)",7.731488654016894,7.599235283622274,0.13225337039461937,5.2834973055660575,0.5813924281452668,0.8811300045386419,7.467687679640226
2022-10-01,2022,"(1, 1, 1, 0)",7.602292331885585,7.599235283622274,0.0030570482633107687,5.2834973055660575,1.1470963842918747,0.8811300045386419,7.467687679640226
2022-11-01,2022,"(1, 1, 1, 0)",7.0903820135121975,7.599235283622274,-0.5088532701100767,5.2834973055660575,1.1831293299271302,0.8811300045386419,7.467687679640226
2022-12-01,2022,"(1, 1, 1, 0)",6.927213675864263,7.599235283622274,-0.672021607758011,5.2834973055660575,0.3977335771846543,0.8811300045386419,7.467687679640226
